image_id	score	url	categories	vqa	vqg
261887	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000261887.jpg	1	Is it daytime?---Where is the reflection?---How many boats are shown?---Is this an eating area?	Is this a good spot for fishing at night?---Are the boats docked?---How many boats were there?---What is in the middle of the water?---Are these ships sailing or just waiting?
534189	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000534189.jpg	1---1---1---1---1---1---1---1---1---1---1---1---1---1	How many boats are in the water?---Is the ship a high tech ship?---Is the water still?---How many boats are there?---Is this a military ship?	What harbor is this boat docked at?---Were you allowed to go on the ship?---Where is the ship going?---Did you go on a boat?---Why are there so many people on the dock?
104452	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000104452.jpg	1---1---1---1---1---1---1---1---1---1---1---1---1---1	What is on the beach?---How many surfboards are in the image?---How many boats?---Are there any people in the water?---Are they going sailing?---Are there any large waves?---How many people in this scene?---How many different colors of surfboard are there?---What are the surfboards resting on?---What is the woman doing in the water?---Is the beach crowded?---What is lying on the beach?---Are the surfboards clean?---How many broads on the beach?	Whos surfboards are those?---Do the people laying in a circle own the surfboards?---How many people were at the beach that day?---What beach is that?---why are there so many boards but no surfers
577129	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000577129.jpg	1	Is the toilet in a bathroom?---What is on the feet?---What is the toilet being used for?	What type of flowers are growing in the toilet?---Did you jump from that wall?---Is that toilet growing flowers?---Why is there a toilet outside?---Is this yours?
363546	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000363546.jpg	1	What time of day is the scene taking place?---Is this a mobile restaurant?---Is this a briefcase?---Does the picture of the man show him with or without a mustache?---Is this photo taken from above the object?	Who decorated the case?---How old is that suitcase?---Where is this?---Is that your luggage?---Why are there so many stickers on that suitcase?
403683	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000403683.jpg	1---1---1---1---1---1---1---1---1---1---1---1---1---1	What do the people have on their hands?---How many kites are in this image?---What color is the highest kite?---Is it cloudy out?---How many kites are in the picture?---What color is the kite to the right?---Are there near sand?---How many people are shown?---Where are the kites?---Is it cloudy?---How many kites in the sky?	How high are the kites flying?---Did you fly one?---Which kite is flying the highest?---Why were there so many people flying kites?---Why are there so many people flying kites at the same time?
260827	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000260827.jpg	1---1---1---1---1---1---1---1---1---1	What language is the writing on the pot?---What color is the giant pot?---How many people are in this picture?	Where is this city?---How big is that vase?---Why is that vase so large?---Why is there a large vase on the beach?---Is that large vase always out?
470799	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000470799.jpg	3	What color are the leaves?---What color is the line on the street?---Is this a snake skin?	What do you think is the story behind this knitted thing?---What is this thing?---What is the benefit of that fabric around the post?---What is strapped to that pole?---Why is there a crochet around a street pole?
417715	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000417715.jpg	3---3---3---3---3---3---3---3---3---3---3---3---3---3	Sunny or overcast?---Is there more than one platform shown?---Is it cloudy?---What type of road are the cars on?---Is the car made of metal?---Is there lots of greenery?---Is there a pedestrian walkway?---What color is the vehicle that is on the left side of the truck?---Is the train traveling through an urban area?---Is this a parking lot?---What is cast?	Is that a train station?---Where is this?---What kind of station is that?---DO a lot of the staff use the trains?---What is this building?
572310	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000572310.jpg	3---3---3	Are these all harley-davidson motorcycles?---Are these motorcycles or bicycles?---How many bikes have covers?	Was this taken at a bike rally?---How many bikes are parked there?---What were they all there for?---How many Harley's are there?---Is this a motorcycle convention?
94409	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000094409.jpg	47	Is someone building a railway station for a kid?---How full is the glass?---What makes this picture look 'not real'?---Is this a toy?---What kind of tools are these?	IS building a train set very time consuming?---Is it easy to repair the electric trains?---Whose trains are these?---What scale is that model railroad?---Have you ever made a train set before?
434045	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000434045.jpg	62---62---62---62---62---62---62---62---62---1	How many people?---What is the person doing?---Is this a swimming pool?	Where are the other people in this beautiful pool?---How many people were at the pool?---Is this pool at a resort?---Did you swim in it?---Why is the man near the pool wearing pants?
135338	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000135338.jpg	62---62---62---62---62---62---62---62---62---62---62---62---62---62	How many chairs are there?---What is the sun doing at the time of the picture?---What color is the light hitting the beach chairs?	What beach is this at?---How did they get the chairs to line up so evenly?---What resort is this?---Was the pool closed?---What time to people start arriving to sit in the chairs?
468279	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000468279.jpg	1	Is it likely to rain?---What activity is this person doing?---Is it going to rain?---What color is the sky?---Is the man wearing shoes?---What color is the top half of the man's shirt?---Is this person kite surfing?---How many people do you see?---What time is it?---Is there a reflection?---Who is flying the kite?---What color is the man's shorts?	Is the man flying that red kite?---Who is that fly---What beach is this?---Where is this?---How high is that kite?
431948	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000431948.jpg	47---47---47---47	Are these items displayed in a store?---What color are the shelves?---Are these items part of a collection?	Is the person taking the picture planning to buy any of these machines?---What drink can these machines make?---What are babycook devices?---How much coffee can that make?---Are those antiques?
1401	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000001401.jpg	1	Which is higher the glass or the chrome?---What number can be seen?---Is this a modern appliance?	What is your favorite type of snack to make with a blender?---How old is the blender?---Is that blender an antique?---Who owns this blender?---What kind of device is on the right?
333613	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000333613.jpg	1---1	What art form is painted on the walls?---What is the man doing?---Is it likely that this picture from another angle would be inappropriate?	What is the writing on that wall?---Where is this bathroom?---What was written all over the bathroom walls?---Why is this man pretending to pee?---What did the grafitti say?
236375	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000236375.jpg	1	Is the fire coming from a fireplace?---What is the wall made of?---What is stacked up between and on top of the ovens?---What is the fire being used for?	Do they cook bread in the fire brick oven also?---How many does he make a night?---Is that a pizza restaurant?---Is this a restaurant?---What food are they making?
63797	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000063797.jpg	1	What color is the man's shirt?---Does the house have an alarm system?---What time does the clock say?---Does the street appear to be crowded?	Where was this located?---What kind of clock is that?---Where is this clock?---How old is that building?---How tall is that clock??
171656	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000171656.jpg	1	Is there a shadow in this picture?---What type of plant is on the left in this image?---Is the plant brown?	Is that you and your camera reflected in the mirror of this photograph?---What sort of plant is that?---what is the shadow of?---What kind of plant is that on the left?---Is that your house?
53275	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000053275.jpg	1	What is the person doing?---How is the weather?---How many hands are raised?	How windy was it---How hard is a kite like that to fly?---Where is this?---Is it about to rain?---Is this person flying a kite or a para sail?
139496	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000139496.jpg	3	Is the road a one way street?---Is it hot or cold at the location in this scene?---Will a lot of cars pass by?	What makes the lights so blurry.---What city is this in?---Why does the road look like that?---Was there a lot of freezing rain?---What does the sign say?
229318	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000229318.jpg	1---1---1---1---1	Is she leaning on the bike?---What emotions are those people expressing?---Is the road made of asphalt?---What is the man wearing on his feet?---Is the baby wearing a helmet?---What is on the motorcycle?---What is the facial expression of the man on the motorcycle?	Why is a child on the bike?---How old is the girl?---How old is the motorcycle?---Is that the man's daughter?---What kind of bike is that?
296843	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000296843.jpg	67	Is this a restaurant?---What kind of plates are these?---Was this picture taken at a picnic?---Is some of the food burnt?---How many plates are visible?	Did you make gravy to go with the biscuits?---What kind of food is that?---Did you cook that?---Is there any soda left in that can?---Is this food from a picnic?
2752	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000002752.jpg	62---62---1---1---1---47---1---67---62---67	Are they all sitting on a couch?---Is the fan on?---How many people are in the room?	Why are the colors in this room so weird?---What kind of party is it?---What kind of blanket is on the couch?---What would you call the color of that wall?---Is that fan running on the ceiling?
411603	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000411603.jpg	67---67---1---1---1---1---1---1---1---1---47---3---67---1---1---1	How many people are sitting?---What is the license plate number of the bus?---Could it be early Spring?	Where can I find this food truck in Mexico?---Where is this?---What city does this food van serve?---Is this food truck as good as most?---Where is the bus going?
574420	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000574420.jpg	62---1---1---47---47---47---67	What is the man cuddling with?---Does the cat seem to enjoy being held?---Is there candles lit?---How many men are sitting?	What are the men celebrating?---Why does he have a cat at the table?---What are these two men talking about?---How old is the cat?---Does the cat always join in at meals?
181475	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000181475.jpg	1---1---47---62---62---62---67---62	What condiment is on the table?---Are they eating?---How old is the boy?---What is in the bottles?---What are they eating?---What kind of bear is shown?	What is sitting in the blue seat?---How old is he?---Whats for dinner?---How old is that baby?---How old is the child?
64492	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000064492.jpg	62---62---62---67---1---1---62---47---1---47---47	Where is the sandwich?---What food is on top?---Are all the plates empty?---How many people are eating?---Is the plate half empty?---What color is the woman's shirt?	What is that dish called?---What restaurant is that?---Are those eggs on top of that food?---What kind of food is that?---What type of dish is she eating?
375099	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000375099.jpg	62---62---67---47---1	Where is the baby looking?---Is the baby a messy eater?---Is the child eating cake?---What flag is represented by the shirt design?---Are there flowers?---What type of cups are on the table?	What kind of cereal is she eating?---How old is the little kid?---Is she too young to wear earrings?---Why does the little girl have bows on her shirt---How old is the child?
558372	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000558372.jpg	67---3---3---1---1---1---1---1---1---1---1---1---62---1	What is the man reaching into?---What is the name of the restaurant with the yellow sign?---What do they sell in the restaurant?	Is that table being sold?---Is that a surfboard table?---What kind of wood is that table made out of?---What is the man in front taking out of his bag?---What is the man doing?
460575	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000460575.jpg	1---1---47---1---47---67---47---62	What is the boy pointing at?---Is there salt in this picture?---What side item does the man have?---Why is his tie over his shoulder?	What is he pointing at?---Is he sharing his food with the girl?---Where was this taken?---Are these two young people related?---Are they at a formal dinner?
125746	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000125746.jpg	62---62---67---1---1---1---1---1---47---47---1---1---62---62---62---67---1---1---62---62---1---1---67	What is she cutting the cake with?---How many balloons are on the back table?---What kind of uniform is the lady wearing?	Did she cut her finger on the top of the sword?---What is the picture on the cake?---What celebration was this?---What was the party celebrating?---What military event is this?
334940	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000334940.jpg	67---47---1---62	Are there any pies?---What color is the place mat?---Is this pizza enough for four people?---Is there silverware?---Where is the fork?---Would you personally be able to eat this pizza?---What color is the tablecloth?---What type of food is this?---How many tines are on the fork?---Do you see any sliced tomatoes?---How many pizza slices?---Is the meal well balanced?---How many slices of pizza are missing?---What is on the plate?	Is that home made pizza?---How much did he eat?---Was this home made pizza?---Who ate that slice of pizza?---What kind of pizza is that?
9539	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000009539.jpg	67---62---47---47	Is it an indoor scene?---Is the room neat?---Is there a bike in the room?	Why haven't they cleaned up?---Whose house is this?---What model of bike is that?---How many people live in this home?---Is that a picture of your house?
379357	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000379357.jpg	62---62---62---62---62---47---67	What is in the vase?---How many candles can you see?---What beverage is in the green bottle?---What holiday is the room decorated for?---What color is the tea kettle?---Where was the photo taken?	Is the bottle on the table empty?---What is the bottle on the floor?---Are the flowers real?---What kind of drink is that?---What drink is that on the table?
179511	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000179511.jpg	62---62---62---67---1---62---62	Is this a living area?---What room is this?---Is there a cover on the dining table?	Is this an apartment or a house?---Why do I feel like the walls of this room are curved?---Is that your new place?---How long has this man lived in his studio apartment?---Are one of the lights in the ceiling out?
578171	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000578171.jpg	67---1---62---62	What is he standing on?---Is the lamp on in the living room?---Is the television on?---Where is the man standing?---What color is the stove?	Where did you get the signs?---Who is that guy?---Why is he so angry?---Who is that on the TV screen?---Whose home is this?
386419	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000386419.jpg	67---1---1---1---1---47---47---47---47---47---47---47---1---47---47---47---47	Is the guy with the glasses right handed?---Are there fruits on the cake?---What color is the cake?---Is that a birthday cake?---What is in the cups?	What is all over that guy's shirt?---What are they celebrating?---What is the orange topping on that cake?---Why are they cutting the cake together like that?---What kind of cake is that?
259591	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000259591.jpg	62---62---62---47---47---67	What color is the laptop?---What animal is depicted on the chair cushion?---Is the comp on?	Is that what you use a computer desk?---What is in the paper grocery bag?---What is he or she working on on the computer?---What brand o computers are those?---Where did you get that pillow?
531179	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000531179.jpg	62---62---62---1---1---1---1---1---1---1---1---1---67---67---1---1---62---62---62---62---62---67---67	Is the bird flying?---Are there humans in this photo?---Is it ironic that the bird is perched on a chair made from a traditional cage material?	Does anyone notice the bird?---What kind of bird is that?---Is the bird plotting to steal some food?---Does anyone in the picture notice the bird?---Is the bird watching the people eat?
569037	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000569037.jpg	1---1---47---67---1---1	Do the wine glasses have anything inside of them?---Is the man opening a wine bottle?---Have any of the bottle been opened?	Where is this?---Is the man serving wine?---Which wines are they tasting?---What types of wine are those?---What type of wine is the man holding?
21462	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000021462.jpg	62---67---1---1---1---1---1	What kind of uniform is the lady wearing?---What do the barrels likely hold?---What are the people getting ready to taste?---Have the bottles been opened?---How many horseshoes do you see?---Are they drinking the wine?---Where are the wine bottles?	Are wine tastings popular here?---Who is the guy in the beard?---Does he play Santa in the winter?---Was that at a winery?---Who brewed the liquor?
294775	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000294775.jpg	1---47---1---67	How many prongs are on the fork?---Is the meal almost finished?---What is in the glass?	Did you grow the herbs yourself?---What food is that?---What are they eating?---What kind of food is being eaten?---What is this food called?
429536	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000429536.jpg	67---1---62---1	What is in the metal container?---Is this woman working on a tablet?---Who made the water?---Is the lady cutting cake smiling?---Which person is taller?---Is this man a professional?---Is the man on the left eating?---Is he blowing out candles?	What flavor cake is that?---Are they eating a birthday cake?---How old is she?---What kind of cake is she eating?---Is it a coincidence that Chinese food comes in origami boxes?
229233	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000229233.jpg	62---62---67---1---1---62---67	What color is the building?---What is he doing?---Is there a soda on the table?	Are you related to the man in the picture?---What is he eating?---What is he eating?---What is the man eating?---Is that your friend?
187897	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000187897.jpg	47---62---67---62	What is the food called that is on the tray with the chopsticks on it?---What is ion the plate?---Is this a typical American food?	How much did the sushi cost?---What type of sushi is on the plate---What types of foods are these?---What kind of sushi is that?---How many people would eat this meal?
440372	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000440372.jpg	67---47---1---1---47---47	Are the wine glasses empty?---What color is the tablecloth?---What is written on the bottle?	How long did it take to drink that?---Is this at a celebration dinner?---How old do you have to be to drink this type of alcohol?---What was the occasion?---What type of liquor was in this bottle?
314436	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000314436.jpg	62---62---62---62---62---3---3---3---3---1---1---1---1---1---1---62---62---62---1---1---1---1---1---3---62	How many trees are in front of the co-op?---What color is the dog?---What kind of business is the corner store?---Is this a busy intersection?---Can that car make a left?---What is the name of the street?---What brand name is prominently featured in this photo?---What is the name of the bank?---What color is the traffic light?---Is the building of a modern design?---Are the weather conditions sunny or overcast?	What type of things does the Co-Op sell?---What city is this street in?---What kind of place is that Co-op?---Is that a grocery store or restaurant?---What is a co-op?
200033	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000200033.jpg	3---1---1---1---1---1---1---1---1---1---1---1---62---3---62---62---62---1---1---1	Is this a park?---Are they in a line?---What are the people to the right doing?---How many bicyclists are in this scene?---What kind of dress is the woman wearing?---Are the people riding bikes?---What would you buy from this business?---How many people are riding a bike?	Does the woman in black use anything other than her bicycle for transportation?---Is there a festival going on?---Are buskers popular in your city?---How old is the woman riding the bike?---Did you bike while you were there?
68356	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000068356.jpg	47---67---47---1	What is on the food plate?---What insect is on the larger plate to the right?---What shape is the transparent glass plate?	What type of filling is in those sandwiches on the glass platter?---What type of sandwich is that?---What kind of event is this?---Is that earl grey tea?---What type of sandwiches are those?
400869	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000400869.jpg	67---47---62	What is holding the sandwich together?---What color is the cheese on the sandwich?---Is it night time?---Is there a drink?	How good was the donut burger?---How many laps around the track would you need to burn off that sandwich?---How much did that donut burger cost?---Did you really eat that?---Is that a doughnut sandwich?
199021	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000199021.jpg	67---47---62---62---62---67	Why is the sandwich sitting in the middle of the table?---What is in the cup?---What is on the plate?---What yellow condiment is on the sandwich?---Is the coffee hot?---Could this sandwich have been made here?	Was that sandwich as delicious as it looks?---What kind of sandwich is this?---What is in the cup?---What kind of sandwich is that?---Why does that drink have foam at the top and bottom?
145526	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000145526.jpg	62---62---62---67---1	Where are the cupcakes?---What is burned into the wood?---Will there be fireworks?---What event might the people be celebrating?---What is the girl eating?---What color are the walls?---Is this a restaurant or a special event?---How many women are there?---What kind of food is the girl eating?---What expression is the birthday girl making?---What kind of food is in the bowl?---What is the chair made of?---What color is the chair?---What is the girl holding?---What color is the walls?---Is that a type of food normally seen at weddings?---Will someone else be dining with the woman?---What color is the wall?	Is this women choosing a doughnut?---How many doughnuts did she eat?---Does this woman eat donuts every day?---Where did you get those?---What kind of doughnuts are those?
342662	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000342662.jpg	3---1---1---47---3	Are they outside?---Does this appear to be a wedding?---Is there a lit candle in the picture?---What color is the cake?---Is there a croissant on the table?	How catered the wedding?---When is the honeymoon?---Where is their wedding taking place?---Do you think they are happy?---What kind of cake is that?
96105	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000096105.jpg	3---3---3---1---1---1---1---1---1---1---1---1---1---1---3---3---47---47---1---3---3---1---3---3	Is this an isolated picture?---What color is the car on the left?---How many pieces of luggage is on the white car?	Is there too much luggage weight on this car?---What event was this?---Are those suitcases secure?---Why are there so many suitcases on that car?---Why is luggage stacked so high on that car?
410916	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000410916.jpg	62---62---1---67---67---1	What is the fruit on the table?---What is this girl eating?---What is the girl trying to do?	Why is the kid making a mess?---What kind of pasta dish is this?---How old is this child?---Do you ever pack her lunch?---Will she get in trouble for playing with her food?
403404	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000403404.jpg	62---62---62---62---62---1---1---1---1---3---1---1---1---1---1---1---62---1---3	What color are the apples?---How many baskets of fruit are there?---What sandwich does this deli feature?	Are those apples fresh?---Did you notice the missing apostrophe on the sign?---How any apples are being sold here?---How much are the apples for?---What did you buy?
502395	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000502395.jpg	67---47---1---67	Who does the doll belong to?---Where are the toast?---How many slices of bread are there?	Why is the creepy doll on the table?---Who's doll is that?---why is there a doll near that food?---How good was the food?---Why is the doll designed like a scary figure?
366897	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000366897.jpg	1---1---1---1---1---47---47---62---62---62---62---62---62---1---62---62---62---62	Are the people in an office?---What is everyone playing?---How many people are visible in the image?	What game are they playing on the Wii?---What game are they playing?---What are these guys playing on the Wii?---What was this office part for?---What game are they playing?
458198	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000458198.jpg	1---67---47	What fruit is on the cupcake?---What is the fruit on top of the desert?---What is the brown power on the plate?---Is the dessert sitting on a plate?---Have they eaten the dessert?	What is the name of this dessert?---Is that plain cocoa powder dusted on top?---Do you think that chocolate cake is good?---Is that dessert flour-free?---What kind of desert is that?
503014	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000503014.jpg	1---47---67---1	Does the wine glass look empty?---Are there two peaches in this shot?---How many glasses do you see?---Is that a white Zinfandel in the glass in the background?	What type of food is pictured?---what is on that bread---What type of wine is in the glass?---Do they make the rolls from scratch?---What restaurant is that?
71485	0.42857142857142855	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000071485.jpg	67---1---1---62	Is there a lot of cheese on the pizzas?---What shape are the pizza slices?---How many different pizza toppings are in the picture?	What type of pizza are these?---Who had the spicy one?---What kind of pizza is that?---How big is that pizza slice?---Why would someone order a single slice of pizza?
481454	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000481454.jpg	3---3---3---1---1---1---1	Are all of the bike's wheels on the ground?---What it this person sitting on?---Does that dog like to ride?---What breed is the dog?---What color is the trash can?---How many people are in this picture?---What kind of shoes is she wearing?---Are there ruffles on her purse?---What is the man sitting on?---How tall is the bike?---Do the boots appear new?---What is on the front of the girl's bike?	Where is she going?---How old is the lady?---Does he ride with her all the time?---Does this woman have any other pets besides the dog?---Do you like small dogs?
377983	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000377983.jpg	1---67	Where is the dog?---What is clipped to her belt?---Is the lady happy?	What kind of dog is that?---What is the dog's name?---What kind of dog is that?---What kind of dog is that?---Is the dog happy?
89350	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000089350.jpg	1---1---1---62	What is he holding?---Is this day sunny?---What color is the animal?---What is he riding on?	How does the guy stop to allow the dog to pee?---What kind of dog is that?---Where are they going?---Did the leash get wrapped around the pole?---What breed of dog is that?
334616	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000334616.jpg	1---67	Are they happy?---Is the dog where dishes should be?---What is happening to this puppy?---What does the dog wear?---What is this person holding?---Is the woman hugging a baby?---What type of dog is this?---What is the dog in front of?---What color is the dog?---What is the woman doing?---Is the person wearing dress clothes?---What is the woman carrying?---What animal the person is petting?---Are both living creatures shown from the same species?	What is the woman's name?---Is this woman happy to see the dog?---What is the dog's name?---How old is the dog?---What breed is he?
482314	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000482314.jpg	3---3---1---1---1---3---1---1	What is the dog carrying?---Is the dog asleep?---What color is the dog's collar?	How is that Frisbee staying in the dog's mouth?---Was this at a competition?---Is this dog in a competition?---Was the dog in a competition?---Is this some sort of competition?
16297	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000016297.jpg	47---1	What is one thing on the bedside table?---What kind of dog?---What color is the blanket the man is under?	Do they snuggle a lot?---What kind of dog is that?---How old do you think the guy is?---What's your dog's name?---What kind of breed is the dog?
564330	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000564330.jpg	67---62	Is the cat in the middle of the bed?---How many different animals are in the room?---How many beds do the cats have?---What size of bed is this?---Are the cats playing?---How many cats are there?---How many cats are on the bed?---Are the animals on the bed real or toys?---What is the pattern of the comforter?---What color is the floor?	Are the animals waiting on someone?---Are these pets resting?---Do the cats sleep all day?---Do you allow the animals on the bed?---Is the cat in the foreground male or female?
260039	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000260039.jpg	62---62---62---1---1---62---1---1	How many people are playing the Wii?---How many people are reading books?---Is there a child in the background?---Are there any seats available?---Are these people the same age?---What sport do these girls play?---What do the women have in their hands?---What is the man sitting on?---What is the man standing holding in his hand?---What are the women holding in their hands?---What gaming system are the woman playing?---Are the people in Japan?---What are the women holding?	What game are they playing?---What game are these women playing?---What is the dog doing?---What are they playing?---Are they holding a wii wheel?
89579	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000089579.jpg	1---1---1---62---1---1	What animal is depicted on the dog's jacket?---Is this a real motorcycle?---How many wheels does this vehicle have?---How many cars are there out there?	can the dog actually make it go?---What model of bike is that?---What is the name of the dog?---Does the dog have its own motorcycle?---Is the dog riding the motorcycle?
190718	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000190718.jpg	3---1---1---3---3---3---3---3---3---3---3---3	Can you see anyone walking the dog?---Who is reflecting in the window?---How much farther is the walk to the dog groomer?---What is on the dog's head?---What color are the bricks?	What breed of dogs are they?---What kind of dogs are those?---What breed are those dogs?---Are the dogs twins?---Where are the dogs walking to?
550455	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000550455.jpg	62---67---62	Where is the dog playing with a yellow truck?---What is the dog playing with?---Where is the pink ball?	What is the dog sniffing?---Did he bury something there?---Whose dog is that?---Does he play with that toy?---Why is this dog bigger than a person?
171262	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000171262.jpg	3---3---3---3---3---3---3---3---1---1	Who is wearing glasses?---Is someone wearing a knit hat?---How many dogs?---Is anyone holding this dog's leash?---What animal is laying on the ground?	Which dog is celebrating a birthday?---What are they celebrating?---Which dog is having a birthday?---How old is he?---Are one of these people homeless?
147331	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000147331.jpg	3---1	What is the basket?---Who is sitting on a bench?---How many people are standing around?---Is the man wearing tennis shoes?---What is in the basket of the bicycle?---Is that a man or a statue of a man?	Is that a map he is looking at?---Who is that guy?---What street is that?---What type of shoes is the man wearing?---Is the man reading a map?
