image_id	score	url	categories	vqa	vqg
129211	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000129211.jpg		Does the dog look lonely?---What color are the animal's eyes?---Is the dog's hind paw visible?---What kind of animal is this?---What animal is this?---What furniture is he on?	What is the dog---Is the dog tired?---What is the dog's name?---Is this dog taking a nap?---Why does the dog look sad?
122948	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000122948.jpg	1	What nationality is this pitcher?---What sport is this?---He is American?---What team does this man play for?---What is the player's number?	Who is number 46?---Did he strike the batter?---Did he strike?---Which arm is he throwing with?---Who are the Orioles playing against?
423214	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000423214.jpg	47---47	What is around the dog's neck?---What kind of animal is on the carpet?---What animal is printed on the carpet?	Why is the dog so tired?---What is the dog's name?---Did the dog do anything wrong?---Why is the dog pouting?---Does that dog look fat to you?
359917	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000359917.jpg		What sits on the branch?---Are there traffic lights?---Can this animal fly?	What kind of bird is shown?---What kind of bird is that?---How would you describe the color of this bird's feathers?---What kind of bird is that?---What breed of bird is that?
251277	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000251277.jpg	1---1---1---1---1---1---1---1---1	How many animals are there?---Is it day or night?---Which color is the cow?---How many mopeds are there?---How many cows are in the photograph?---Is the ship close to the shore?---How many boats do you see?	Did it let you pet it?---What is that cow doing near the ocean?---How much does that cow weigh?---Why is this goat roaming near the docks?---Why is the cow near an ocean?
67114	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000067114.jpg		What are these planes doing?---What maneuver have the planes just executed?---Are the planes in danger of hitting the wires?	Are these jets doing a training?---Why are they flying like that?---What is that formation called?---Do you think this is from an airshow?---Did you have fun?
264309	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000264309.jpg	1---1---1---1---1---1	Is she wearing glasses?---Is she happy?---What color is her shirt?---What is the woman holding?	Is the woman taking a photo?---What is she recording?---Who is this woman?---Is that a digital audio recorder?---Did you talk to her?
167599	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000167599.jpg		Is there any toilet paper left on the roll?---Are they out of toilet paper?---What color is the paper towel holder?---How could you give this bath more privacy?---Is the toilet lid down?---Is this bathroom old?---Where is the towel rack?---How many rolls of toilet paper are there?---How many outlets are on the wall?---Can you see the place where a candle used to sit?---What room is this?---Is the toilet seat up?---How many window are in the bathroom?---Does the floor have a carpet?---Is the toilet seat up or down?---Is this bathroom sanitary?---Did a woman use the toilet last?---Is their toilet paper?---What is above the toilet on wall?---Is the lid on the toilet up or down?---Is the toilet seat down?---Is there a bathtub in this room?---Is the toilet lid up or down?---Will the toilet paper run out soon?---Is the toilet paper roll empty?---Is there a bathroom sink?---Is there a bathtub?---Does the toilet have a tank on the back of it?---What is the floor made off?---What color is the toilet seat?	Is this room out of toilet paper?---Why was the toilet left open?---Why no toilet paper?---Is the bathroom in use?---Is there a shower in the bathroom?
300052	0.6666666666666666	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000300052.jpg	1---3---3	How many red umbrellas are in the window?---How many umbrellas in the photo?---Is this an umbrella shop?	Are the umbrellas for sale?---Where is this?---What else is sold in this store?---Do they only sale umbrellas?---Is that an umbrella shop?
73688	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000073688.jpg		Does the bedspread match the pillow cases?---What is next to the bed on the left?---What color is the bed cover?---Is this indoors?---What colors are the walls?---How many windows are visible in the image?---Is there a pillow on the floor?---How many cats are on the bed?---What color are the blinds?---Is there a fireplace in this bedroom?---What color is the blanket on the bed?---Is the bed made?---What size is the bed?---Is this a twin sized bed?---Is this bed made or unmade?---What room is this?	How old is that bedspread?---Is that a new bed?---Is this room small?---Whose room is this?---How big is that bed?
245086	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000245086.jpg		Is the train moving?---What color is the train?---Is the train on the tracks?---Is the metal rusty?---Is this vehicle drivable?---What is the train riding on?---Has this machine been perfectly restored?---What is cast?---Is this a steam train?	What other relics can be found in this area?---Is that an old train or truck?---What is the green thing?---Is that an old train car?---What kind of train is this?
19987	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000019987.jpg		What are the animals in the picture?---Is the cat looking at the TV?---Is the door behind the cat shut?---Who took the photograph?---Does the cat have whiskers?---Is it daytime?	What's on the tv?---How old is the cat?---Is he mad at you?---Is that a blue painting or picture?---What is the name of the cat?
255335	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000255335.jpg		Is this a church?---How many clock are there?---What geometric shape is the clock?---Is the clock the same color as the sky?---Is it 6:15?---What kind of church is this?---What do you call the design work in front of the building?	How long has this clock tower been in existence?---What time is displayed on the clock?---What time does the clock say?---Is this tower at a church?---What architectural features do you notice here?
387102	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000387102.jpg	47	What color is the frosting?---What kind of icing is this?---If you cut the cake, what color will the inside be?---Is the cake for a child?---Are there flowers near the cake?---What website is this photo from?---What color is the background?---What is the round object?---What is this cake decorated of?	Is that cake iced with marzipan?---What are the decorations on this cake made from?---What kind of cake is that?---How did that taste?---Is it a layer cake if there's just one layer?
524115	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000524115.jpg		Is there any grass in the picture?---Where is the animal?---Is the elephant standing on something?	Where was this taken?---Is this a baby elephant?---Why is this young elephant particularly wrinkly?---How old is the baby elephant?---Where's his mom?
382142	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000382142.jpg	1---1---1---1---1---1---1---1---1---1---1---1---1---1	What is the batter wearing on his ankles?---Where is stanley?---Are the stands full at this game?---What is the number on the umpire's sleeve?	What is the score in the game?---What teams are playing in this baseball game?---Did the batter hit the ball?---What was the result of that hit?---Do you think that will be a home run?
69018	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000069018.jpg	1---1	Are these kites violating air space rules?---What is the color of the water?---What type of boat is on the water?---Is it sunny out?---What kind of body of water is in this photo?---Is it foggy?---How many people are there?---Do you think they are gliding too close together?	Where is this?---Weren't you afraid of sharks when you hit the water?---Have you tried doing that?---What is the name of this watersport?---Are they wind surfing?
133152	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000133152.jpg		Are these animals walking on a hill?---How many zebra?---How many animals?---Is this a herd animal?	How fast can a zebra run?---Where is this?---Are these zebras in their natural habitat?---Where are the zebras running to?---Were they near any water?
481293	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000481293.jpg		Is the plane facing away from the camera?---What kind of plane is this?---How many hangars do you see?	How many people can fit into the plane?---Whose airplane is that?---Is the airplane fast?---Is this plane in service?---How many people can fit in that plane?
573570	1.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000573570.jpg	67---47	What is on the plate?---Do the plate and the cup have the same pattern?---What type of wood table are the items sitting on?	What meal are they eating?---What type of pancake is that?---What kind of food is this?---Do you like your pancakes perfectly round or organically shaped?---What is the name of this dish?
258006	0.6666666666666666	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000258006.jpg	67---62---62---62---62---62---62---62---62---62	What is the centerpiece dish made of?---How many chairs are at this table?---How many windows?	Is that inside a camper?---Does this look like a boat interior?---What kind of flowers are on the table?---What kind of wood is it?---Is this dining table on a train?
347097	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000347097.jpg	3---3---3	What types of trees are in the background?---Is it springtime?---Where was this picture taken?---What kind of tree is featured?---How many panels on the umbrella?---What color is the umbrella?	What species of tree is that?---Is the umbrella near a pool?---What tree is that?---Is the umbrella going to blow over?---Whose house is it?
161503	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000161503.jpg		What is the zebra standing under?---Is the zebra big?---Is this zebra in a zoo?	What zoo is this?---Do zebras normally prefer the shade?---Is this zebra in a zoo?---Is that zebra in a zoo?---Were there more than one zebra?
553100	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000553100.jpg	1	What drink logo is on the scoreboard?---Is the stadium full?---What is the girl doing?---What year is this baseball outfit?---Did she hit a softball?	What is this baseball player's name?---Was she in "A League of Their Own"?---What year was this taken?---How old is this picture?---Was she a professional baseball player?
172622	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000172622.jpg		What color is the grass?---What are the metal structures used for?---Are there any shrubs in the picture?	Is that your garden?---What plants are they growing?---What did they plant?---What are you growing?---Are those pepper plants?
135554	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000135554.jpg	67	What color is the plate?---How many donuts are stacked on top of each other?---Where is the shadow?	Are these doughnuts all the same size?---Whose donuts are these?---What kind of doughnut is that?---What kind of doughnuts are those?---What is inside those doughnuts?
407266	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000407266.jpg		What color is the wall?---What kind of room is this?---Is there a toilet in the picture?	What kind of toilet is that?---How old is that bathroom?---Whose bathroom is this?---Is this the inside of a portable bathroom?---How small is that bathroom?
357036	0.6666666666666666	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000357036.jpg	1---1---1---1---67---67	Is it a metal bench?---Do these pictures show you good instructions on how to convert the bench?---The bench folds out into what?	Does the man own the bench?---Do you know how to make one?---Where can I buy this bench table?---Did this man build that bench?---Where can I find that bench?
69432	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000069432.jpg	1---1	Which passenger is in the front seat?---Is the man wearing a tie?---Is the man's vest blue or black?	Does he think that sweater-vest looks good?---Why so serious?---Where are they going---Is it fashionably acceptable to wear a striped tie with a striped shirt?---what is on his pin?
54324	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000054324.jpg	1	What brand or sponsor is on the equipment?---Did the person fall down?---Are there trees in the picture?---Is it sunny?---Is the man alone?---How many people are wearing all black?---What is on the ground?---How many people in the shot?---Is the person in the process of  spinning their body?---Is he dressed for winter?---Is the man moving fast?---Are they all carrying skis?---What is on the man's eyes?---Is the man flying?---What sport are they doing?---Are there any children in this picture?---What is the man doing?---Is here near a forest?---Is the man in motion?---What is the person wearing on their head?---How old is the boy?---Are these people snowboarding?---Why are they wearing those things on their back?---Is this person dressed for the weather?---Is visibility good?---Is the man on a ski slope?---How many snowboarders are there?---Is this man posing for the photo?---Is the snow deep?	How much skiing experience does he have?---How does he know where he is in all that snow?---Where is he skiing?---Where is he skiing at?---Do those skis look short to you?
23815	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000023815.jpg		Is the cat shy about needing to pee?---Is the cat in the kitchen?---What is the white object along the floor for?	What is the cat's name?---What kind of cat is it?---Is this cat drinking from the toilet?---Does this cat know to flush after using the toilet?---What's the cat's name?
37468	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000037468.jpg	1	What is the man in camo pants doing?---Is he riding a skateboard?---What kind of pants is he wearing?	Does he really serve in the army?---Is this man ready to skateboard?---Is this a dangerous person?---What kind of board is that?---What kind of skateboard is this?
431675	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000431675.jpg	3---3---3---3---3---3	Is it cold?---What is in the picture?---What color is the bus?---How many blue flags are there?---Do the trees have leaves on them?---What side of the road do the cars drive on?---How old is this bus?	Did you enjoy riding on the top of the double-decker bus?---Is that street in Great Britain?---How much did the fare on the bus cost?---How can that bus fit though that narrow street?---Is the bus driving in the scent of the road?
171848	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000171848.jpg	1	What country is this?---What is the man in the gray shirt holding on his back?---Is this bus in motion?	Where is the bus headed?---Why is Mike Reid's name on the side of this bus?---What is the bus going to stop next?---Did you take the tour?---What kind of bus is that?
112410	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000112410.jpg	1---1---1	How many blue hard hats are there?---Does the plane have a baby?---What is atop the 747?	Was this the first time you've seen it in person?---Were they just transporting the shuttle?---Is this the space shuttle launch?---Is that shuttle going to space?---What job title do those men hold?
206161	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000206161.jpg		Is the stove gas or electric?---Is this picture ironic?---What color is the cabinet?---What is the color of the floor tiles?---Is there a TV?---What flows through the line connecting the white box to the wall?---What's in this room?	Is the fridge brand new?---What brand fridge is that?---Who's kitchen is this?---Whose kitchen is this?---What model is the refrigerator?
378775	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000378775.jpg	1---1---1---1---1---1---1---1	Is the woman sheltering from the rain?---What is in the lady's hand?---What color is the womans umbrella?---Is it a rainy day?---Is it raining?	Are you ever really prepared for rain like these people?---Is the umbrella upside down because of the weather?---What buildings are lining the street?---What city is that girl in?---Why are they all stopped?
283405	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000283405.jpg	1	What fruit is pictured?---Is the woman's hair very short?---What is the woman wearing on her eyes?	How much weight have you lost?---When is she due?---Why is she holding a banana?---How far along is this pregnant woman?---When is your friend due?
148828	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000148828.jpg		What kind of motorcycle does this dog's master most likely own?---What is the name of the sport demonstrated here?---What is this dog wearing on its face?---What is under the dog?	Does the dog surf alone?---Is the dog even having fun?---Can that dog surf?---What is the dog's name?---Does he like it?
406560	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000406560.jpg	1---1---1---1---1---1	How many levels are the buses?---Are these buses the same color?---How many buses are in the picture?---What color is the bus?---What kind of animal is depicted on the side of the bus?---What is the advertisement for?	Are the prices different on the blue and red buses?---Do the different colors of the buses have any significance?---What city is this street in?---How much does it cost to get on the bus?---What city do these buses serve?
139496	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000139496.jpg	3	Is the road a one way street?---Is it hot or cold at the location in this scene?---Will a lot of cars pass by?	What makes the lights so blurry.---What city is this in?---Why does the road look like that?---Was there a lot of freezing rain?---What does the sign say?
189459	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000189459.jpg		Is the grass mowed?---What color are the cows?---What is on the cow's ear?	What kind of trees are in the background?---Are the cows for sale?---Is the right cow a calf?---Are these cows being farmed for their meat?---What kind of cows are those?
174099	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000174099.jpg		Could the sprinkles be chocolate?---What is sticking out of the cake?---What kind of cake is on this plate?	Is this a birthday or valentines cake?---What kind of cake is that?---Was the cake tasty?---Was this an anniversary cake?---What flavor cake is that?
468401	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000468401.jpg	1---1---1---1	Is he wearing a uniform?---Is the person wearing a helmet?---What is he holding?	Did he strike out?---Is he going to hit the baseball?---Who is batting?---What is his name?---Did he already hit the ball?
388662	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000388662.jpg	1---1	What is the woman doing?---What object is the girl holding in her hand?---What store are they standing in front of?---What is the woman doing with the object in her hand?---How old is the woman with the purse?---What are the women doing?---Will anyone attempt to help this woman?---What color is the toothbrush the woman is holding?---How many name tags do you see?---How many women in the photo?---What activity are the people engaged in?---How many people are in the picture?---What is this person holding?---Are there two pictures?---What are the people looking at?---Is the woman a barber?---What is this person holding in their hand?---How many women are wearing sunglasses?---What are these people holding up?---Is it day or night?---Is the background in focus?---How many women are in the photo?---What color is the mirror?---What kind of watch is the woman wearing?---Are they having fun?---How many people are wearing green shirts?---What is this person wearing on their head?---What are the people holding?---What race of people is depicted?---Do you see any trees?---Is this a computer show?---Are the people sitting?---What is the woman having done to her teeth?---Is this a recent photo?---Does she have red hair?---Who is wearing a watch?---What does the woman on the right have on her head?---Is this girl Chinese?	Is she brushing the woman's teeth?---What is in the woman's teeth?---What is she putting on her teeth?---What is she doing to her teeth?---What is she doing to that woman's teeth?
220615	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000220615.jpg	1---1---1	What is this vehicle's purpose?---What is this truck used for?---What color are the wheels?---What does Limpio mean in English?---Is he driving the truck?	How often do they come by?---Are all the street-sweeping trucks so clean?---Why is a Mercedes cleaning the street?---What was the purpose of the truck?---Is that a garbage truck?
581906	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000581906.jpg	62	What is this object?---Is the ground clean or dirty?---Where is the graffiti?	What is in that chest?---What kind of box is this?---What was in it?---Is that an old suitcase?---Where did you find this?
121867	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000121867.jpg	1---1	What color is the little boy's hair?---What color is the frisbee?---Does the woman look happy?---How old is the young boy?---What is the little boy holding in his hands?---How many trucks are there?	did the baby catch the frisbee?---Where was this taken?---How old is the little boy?---How old is the baby?---Did the child learn to throw the frisbee?
376263	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000376263.jpg	3---1	What kind of car is this?---What color is the hydrant?---What this statue symbolize?---What color is the car?	Where is that fire hydrant?---Who painted the hydrant?---Why don't they make art on all fire hydrants like this?---Why is the fire hydrant painted?---Are any others painted?
515426	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000515426.jpg	1	Does the girl have a serious face?---What sport is this girl trying out?---Is the girls shoe white?	Does she skate well?---How old is that girl?---How old is she?---Do you think the girl can do tricks on her skateboard?---Do you make sure your kid always wears a helmet?
243029	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000243029.jpg	1---1---1---1---1---1---1---1---1---1---1---1---1	What is the person on the right doing?---Is it cloudy?---What is the person on the left carrying?	What type of kite is that?---Where is this beach?---What beach is that?---Is the man the only one flying a kite?---Why is the man carrying two surfboards?
208252	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000208252.jpg	1	Did the water just push the surfer?---What are the odds the surfer will fall?---What gender is the surfer?	What exposure did you use?---What ocean is he surfing in?---Did the surfer fall after this picture?---Where is this?---How old is the surfer?
133151	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000133151.jpg		What color is the dog's collar?---What is the dog lying on?---What kind of dog is in the picture?---Where are the rocks?	What kind of dog is that?---What's the dog's name?---How long is your dogs tongue?---How long did he play?---Have you ever seen a tongue this long before?
506988	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000506988.jpg	1---47	Are this person's eyes closed?---What color is the child wearing?---What beverage is nearby on the counter?---What is the child eating?---Is this a gas cooktop?---How many pans are on the counter?---Is the countertop make of granite?---What does the girl belong to?---Is the child in danger?	How old is that baby/---How old is he?---What is she eating?---How old is the little girl?---What is the baby eating?
73916	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000073916.jpg		How many giraffes are in this picture?---Does the giraffe have a mohawk?---What is this animal?---Is the giraffe eating?	What was he looking at?---What parts can't a giraffe reach with that neck?---Why did giraffes evolve to have such long necks?---Did you take this picture at the zoo?---How tall is that giraffe?
183427	0.6	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000183427.jpg	1---1---47---1---67---1---47	How many pizzas are on the table?---What is the woman's expression?---What food item is on the table?---What is the item around the woman's neck called?	Is that woman cross-eyed?---Did she post a picture on Facebook?---What is she looking at on the phone?---What is she doing on her phone?---What kind of pizza is that?
411748	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000411748.jpg	1---1---1---1---1---1---3	Are the lights on?---What time is it?---What city is this picture taken in?	What season was this taken?---How long were you in the city?---IS THAT A GOOD PLACE TO VISIT?---What building is that?---Where is that?
446615	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000446615.jpg		What color of sheet is that?---Is the bedspread a solid color?---What is the cat pawing at?---Does the cat look comfortable?---Is the cat on its back?---How many pets are on the bed?	What breed of cat is this?---What is the cat's name?---Was it hot?---How old is that cat?---Does the cat sleep a lot?
579631	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000579631.jpg		What are the round sliced things?---Does this dish contain meat?---Is this pasta?---What is the protein in this salad?---What meat is in this photo?---Is this food in a bowl?	What is the name of this dish?---What type of dish is that?---What is in this dish?---Are there onions in this dish?---How did that taste?
310606	0.3	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000310606.jpg	1---47---62---62	Does the man wear a watch?---Why is the man so excited to use Windows 95?---Does this man have long hair?	How old is this photo?---What is he working on?---How old is that laptop?---What is this man smiling about?---Is that a new computer?
409078	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000409078.jpg		Are the giraffes interested in climbing one of the trees?---Which giraffe appears closer?---What are the giraffes standing on?	Where was this taken?---Where is this?---Do giraffes eat anything besides leaves?---How tall are those giraffes?---Where will the giraffes go after this?
188556	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000188556.jpg	67---47---47---47	Is there a lit fire?---What's the floor made of?---What room is this?	Do you use all of those?---How much are all these antiques worth?---Is that your dining room?---Is this a kitchen or a dining room?---What is all on the table?
427618	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000427618.jpg	1---1---1---1---1---1---1---1	What is the shape of the building's windows?---What does the side of the van say?---What kind of vehicle is in the photo?---What word is over the windshield?---Is the truck moving?---How many lights are on the roof of the truck?---What is the color of the fire truck?---Are the hubcaps on the truck clean?---Where is this truck located?---Is this a city bus?---Is this a fire truck?---Is the truck a toy?---What city does this truck belong to?---What does this truck say?---On the left bus, what words are written in white, with a blue background?---What are the words on the side of the truck?---IS there water?---What is this truck?---What city is it?	Was someone injured?---What city is this street in?---Where does the car get towed to?---Is this your local tow company?---What is cedars assist?
391896	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000391896.jpg		What time is it?---Can you wear this on your wrist?---Are there Roman numerals on the clock face?---IS IT 30 PAST 4:00?---Is it am or pm?	What kind of clock is this?---Is this a watch or a clock?---Where is this?---What type of clock is that?---Is t an antique?
5435	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000005435.jpg		What colors are the bench?---Is this cat orange?---Is this cat in attack mode or is he just sunning himself?	What kind of cat is that?---Where is that cat at?---Why is the cat on a bench?---Is he an outdoor cat?---What kind of cat is it?
466890	0.4	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000466890.jpg	1---1---1---1---47	How many people have red hair?---What is the design of the woman's shirt?---Is the older woman wearing glasses?---Is the game in the photo a "Wii" game?---Have the people in this picture used hairspray on their hair tonight?---Are people hungry?---What are the people doing?---Are the people young?---What pattern appears on the ceiling?---What is this person holding?---Is this a party?---What hand is holding the cup?---How many ladies are wearing a crown?---Are there people eating?	What are the people celebrating?---What is the special occasion here?---Are these people celebrating?---Is this an engagement party?---Who is the red haired girl?
123013	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000123013.jpg	1	What is this person's gender?---What is she holding?---What color is the frisbee?	Has she ever played frisbee before?---Can she throw a frisbee well?---Did she just catch the frisbee?---What is her name?---Who is she playing with?
519783	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000519783.jpg	67	What is the purpose of this container?---What plant is in the vase?---Is there any water in the vase?	How does that thing work?---Is that a pot of green tea?---What language is printed on the bottle?---What is the name of this silver container?---Is this a hotel?
497567	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000497567.jpg	1---1---1---1---1---1---1---1---3---3---1---1---1---1---1	What color is the largest kite?---Do the kites look like humans?---How many kites are in the air?---What is the person doing?	Is this part of a festival?---What kind of kite ceremony is this?---What kind of kite is that?---Why are there so many kites?---Where is this?
201246	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000201246.jpg		How many wings are shown in total?---How many jets are here?---What is in the air?	Did you enjoy the show?---Why is one of the contrails missing?---What kind of pilot gets to fly those planes?---What model planes are those?---Are there military planes?
354237	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000354237.jpg	1	What is the surfer wearing?---Is the water rough?---What is the man holding?	How often do you go surfing?---What kind of surfboard is that?---How old\is that board?---Is that surf board dirty or painted that way?---Is that surfer sticking out her tongue?
262965	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000262965.jpg		Is this indoors?---What color is the hydrant?---What color are the poles?---Is this an exterior wall?	What are those metal pipes on the ground?---Where exactly is this art displayed?---What are the red things coming up from the ground for?---Why are there two fire hydrants?---Where was this taken?
94179	0.16666666666666666	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000094179.jpg	1---1	Are they wearing uniforms?---How many people are there?---What brand of socks is the man on the left wearing?	Are those school uniforms?---Where do these men work?---Are these people Jevohah's Witnesses?---Are these men Jehovah Witnesses?---Are the men brothers?
379955	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000379955.jpg	1---1---1---1---1---1---1	Is this area in a market?---Where was this picture taken?---Is the dog awake or asleep?---What time of the day was this picture taken?---Is there anyone in the ocean?---What season is this picture taking place in?---Is there any color in this photo?---How many umbrellas are there in this picture?	What does that flag mean?---What does the red flag stand for?---What beach is that?---What type of red flag is that?---Was this from your childhood?
80554	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000080554.jpg	1---1	Is everyone playing the game?---Is anyone's legs hairy?---What are these people doing?---What is on the ceiling?---In what room of the house are these girls in?---Are they a couple?---Are the women wearing jeans?---What are the woman holding?---Does the woman have her hand raised?	What game were you playing?---Are these people playing Wii Bowling?---What Wii game are the women playing?---What are they playing?---What game are they playing on the Wii?
550993	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000550993.jpg		How many books on the shelves?---Is there a green vase in this picture?---What color are the shelves?	Who owns this shelf?---How many books do you have?---Where is the green vase from?---What color are the shelves?---How much did it cost to build the shelf?
71399	0.2	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000071399.jpg	67	Were the carrots sliced by hand or put in a blender?---What geometric shape is the container holding the carrots?---How many lemons are in the picture?	Was this your lunch?---What seasoning is that?---What is the spice on the carrots?---What is the name of this dish?---What is on those carrots?
468279	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000468279.jpg	1	Is it likely to rain?---What activity is this person doing?---Is it going to rain?---What color is the sky?---Is the man wearing shoes?---What color is the top half of the man's shirt?---Is this person kite surfing?---How many people do you see?---What time is it?---Is there a reflection?---Who is flying the kite?---What color is the man's shorts?	Is the man flying that red kite?---Who is that fly---What beach is this?---Where is this?---How high is that kite?
